Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
Senior System Software Engineer - AI,Nvidia Graphics Pvt Ltd,2025-11-07,Pune,5-8 Years,"['c programming', 'ai inference', 'data structures', 'algorithms', 'problem solving', 'cuda', 'debugging', 'software engineer', 'software engineering', 'windows', 'machine learning', 'computer graphics', 'directx']",https://m.timesjobs.com/mobile/job-detail/senior-system-software-engineer-ai-nvidia-graphics-pvt-ltd-pune-5-to-8-yrs-jobid-5b99JEYZWexzpSvf__PLUS__uAgZw==&bc=+&sequence=701,2025-11-11
AI Presales Solution Architect,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-12 Years,"['presales solution architect', 'data analytics expertise', 'cloud data transformation', 'rfp/rfi preparation', 'technology consulting', 'infrastructure', 'project delivery']",https://m.timesjobs.com/mobile/job-detail/ai-presales-solution-architect-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-12-yrs-jobid-dW2eaCNCZ1xzpSvf__PLUS__uAgZw==&bc=+&sequence=320,2025-11-11
Software QA Engineer - AI Data Centers,Nvidia Graphics Pvt Ltd,2025-11-07,Israel,1-4 Years,"['qa testing', 'python automation', 'networking protocols', 'linux systems', 'firmware development', 'security', 'qa engineer']",https://m.timesjobs.com/mobile/job-detail/software-qa-engineer-ai-data-centers-nvidia-graphics-pvt-ltd-israel-1-to-4-yrs-jobid-kALrh4E__SLASH__JN5zpSvf__PLUS__uAgZw==&bc=+&sequence=921,2025-11-11
Sr Associate SW Enterprise AI Engineer,northern trust corp ltd - london,2025-11-07,Chicago,0-1 Years,"['python development', 'ai/ml frameworks', 'mlops best practices', 'data preprocessing', 'cloud automation', 'algorithms', 'artificial intelligence', 'devops', 'debugging', 'github', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/sr-associate-sw-enterprise-ai-engineer-northern-trust-corp-ltd-london-chicago-0-to-1-yrs-jobid-Hcnf1PcyuiVzpSvf__PLUS__uAgZw==&bc=+&sequence=920,2025-11-11
"Senior Solutions Architect, AI Cloud Services",Nvidia Graphics Pvt Ltd,2025-11-07,Canada,7-10 Years,"['solutions architecture', 'ai/ml deployment', 'cloud computing', 'devops/mlops technologies', 'python programming', 'cuda', 'artificial intelligence', 'docker', 'debugging', 'solution architect', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/senior-solutions-architect-ai-cloud-services-nvidia-graphics-pvt-ltd-canada-7-to-10-yrs-jobid-Ww48qZkOp5lzpSvf__PLUS__uAgZw==&bc=+&sequence=919,2025-11-11
AI Developer Technology Engineer,Nvidia Graphics Pvt Ltd,2025-11-07,Bengaluru,5-8 Years,"['deep learning techniques', 'c/c programming', 'parallel programming (cuda)', 'ai algorithms design', 'software design', 'system software', 'artificial intelligence', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/ai-developer-technology-engineer-nvidia-graphics-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-Yxb4W8XsWHpzpSvf__PLUS__uAgZw==&bc=+&sequence=319,2025-11-11
AI Data Architect,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,10-13 Years,"['solution architecting', 'data analytics', 'ai/ml solutions', 'cloud platforms', 'consultative selling ###', 'artificial intelligence', 'database', 'technology consulting', 'natural language processing', 'machine learning', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-architect-ntt-data-vertex-software-inc-bengaluru-bangalore-10-to-13-yrs-jobid-0HreT15JUBlzpSvf__PLUS__uAgZw==&bc=+&sequence=137,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-7 Years,"['microsoft gen ai', 'azure ai/ml', 'code reviews', 'ci/cd pipelines', 'data modeling', 'artificial intelligence', 'database', 'devops', 'technology consulting', 'api', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-7-yrs-jobid-9NsqWYaYcZ9zpSvf__PLUS__uAgZw==&bc=+&sequence=138,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-7 Years,"['microsoft gen ai', 'azure ai/ml', 'genai solutions development', 'ci/cd pipelines', 'vector db architecture', 'microsoft azure', 'database', 'devops', 'api']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-7-yrs-jobid-2afpB__SLASH__rHToJzpSvf__PLUS__uAgZw==&bc=+&sequence=139,2025-11-11
"AI Recruiter, Cloud",Google India Pvt Ltd,2025-11-07,Singapore,8-11 Years,"['technical recruiting', 'stakeholder management', 'innovative sourcing', 'data driven analysis', 'client management', 'executive search', 'job posting', 'talent acquisition', 'recruitment', 'workforce', 'decision making', 'compensation']",https://m.timesjobs.com/mobile/job-detail/ai-recruiter-cloud-google-india-pvt-ltd-singapore-8-to-11-yrs-jobid-lIw21jdrLYlzpSvf__PLUS__uAgZw==&bc=+&sequence=140,2025-11-11
AI Data EngineerAI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-8 Years,"['microsoft gen ai', 'azure ai/ml', 'genai solutions development', 'ci/cd pipeline management', 'vector db architecture', 'artificial intelligence', 'database', 'devops', 'technology consulting', 'api', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineerai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-8-yrs-jobid-l8CgW8FdXUVzpSvf__PLUS__uAgZw==&bc=+&sequence=702,2025-11-11
AI Presales Solution Architect,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-12 Years,"['data strategy', 'cloud transformation', 'etl migration', 'client presentations', 'presales solutioning', 'technology consulting', 'solution architect', 'infrastructure', 'project delivery']",https://m.timesjobs.com/mobile/job-detail/ai-presales-solution-architect-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-12-yrs-jobid-GdTtU__SLASH__3aj5FzpSvf__PLUS__uAgZw==&bc=+&sequence=322,2025-11-11
"Performance Lead, AI Agent",Google India Pvt Ltd,2025-11-07,Bengaluru,5-8 Years,"['data analysis', 'sql expertise', 'python proficiency', 'kpi development', 'a/b testing', 'job posting', 'recruitment', 'workforce']",https://m.timesjobs.com/mobile/job-detail/performance-lead-ai-agent-google-india-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-TAfsXCjhjMpzpSvf__PLUS__uAgZw==&bc=+&sequence=400,2025-11-11
"AI Transformation Manager, Professional Services",Google India Pvt Ltd,2025-11-07,Chicago,8-10 Years,"['cloud technology expertise', 'ai and generative ai', 'stakeholder engagement', 'technical project management', 'business transformation proposals', 'job posting', 'recruitment', 'workforce', 'decision making', 'compensation']",https://m.timesjobs.com/mobile/job-detail/ai-transformation-manager-professional-services-google-india-pvt-ltd-chicago-canada-atlanta-8-to-10-yrs-jobid-QnDUICMl2cRzpSvf__PLUS__uAgZw==&bc=+&sequence=598,2025-11-11
Generative AI for Engineering Researcher,autodesk india pvt ltd,2025-11-07,Canada,2-5 Years,"['ai algorithm development', 'machine learning frameworks', 'generative design prototypes', 'geometry expertise', 'algorithms', 'c', 'java', 'python', 'consultant']",https://m.timesjobs.com/mobile/job-detail/generative-ai-for-engineering-researcher-autodesk-india-pvt-ltd-canada-2-to-5-yrs-jobid-yHgMh9O3EdNzpSvf__PLUS__uAgZw==&bc=+&sequence=597,2025-11-11
"AI Sales Specialist, Google Cloud",Google India Pvt Ltd,2025-11-07,Bengaluru,1-4 Years,"['cloud technologies', 'sales management', 'customer relationship', 'business intelligence', 'ai solutions', 'job posting', 'recruitment', 'workforce', 'decision making']",https://m.timesjobs.com/mobile/job-detail/ai-sales-specialist-google-cloud-google-india-pvt-ltd-bengaluru-bangalore-1-to-4-yrs-jobid-ZqKEEVV9g7tzpSvf__PLUS__uAgZw==&bc=+&sequence=596,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-7 Years,"['microsoft gen ai', 'azure ai/ml', 'genai solutions development', 'api integration services', 'ci/cd pipeline development', 'artificial intelligence', 'database', 'devops', 'technology consulting', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-7-yrs-jobid-rxM3M9bPv19zpSvf__PLUS__uAgZw==&bc=+&sequence=149,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,3-5 Years,"['ci/cd pipelines development', 'multi cloud platforms', 'vector db architecture', 'api documentation', 'generative ai collaboration', 'data services', 'data engineer', 'database', 'data modeling']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-3-to-5-yrs-jobid-TXfhVmTH5LhzpSvf__PLUS__uAgZw==&bc=+&sequence=148,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-8 Years,"['microsoft gen ai', 'azure ai/ml', 'api/sdk integration', 'ci/cd pipelines', 'vector database architecture', 'artificial intelligence', 'devops', 'technology consulting', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-8-yrs-jobid-7zJLVVq9XU1zpSvf__PLUS__uAgZw==&bc=+&sequence=147,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-7 Years,"['microsoft gen ai', 'azure ai/ml', 'ci/cd pipelines', 'api/sdk integration', 'data modeling', 'artificial intelligence', 'database', 'devops', 'technology consulting', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-7-yrs-jobid-3ryRbt2eFC5zpSvf__PLUS__uAgZw==&bc=+&sequence=146,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-8 Years,"['microsoft gen ai', 'azure ai/ml', 'ci/cd pipelines', 'code reviews', 'vector db architecture', 'artificial intelligence', 'database', 'devops', 'technology consulting', 'api', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-8-yrs-jobid-OC4K6ySBDdBzpSvf__PLUS__uAgZw==&bc=+&sequence=145,2025-11-11
AI Presales Solution Architect,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-12 Years,"['data analytics expertise', 'presales solutioning', 'cloud technologies proficiency', 'project delivery management', 'technology consulting', 'solution architect', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-presales-solution-architect-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-12-yrs-jobid-RkGvmhhZ241zpSvf__PLUS__uAgZw==&bc=+&sequence=321,2025-11-11
AI Solution Architect,ORACLE,2025-11-07,Gurgaon,6-10 Years,"['ai solution architecture', 'deep learning expertise', 'python programming', 'pre sales engagements', 'technical deal support', 'security', 'database', 'oracle', 'messaging']",https://m.timesjobs.com/mobile/job-detail/ai-solution-architect-oracle-gurgaon-6-to-10-yrs-jobid-2lFJ__SLASH__eKzitBzpSvf__PLUS__uAgZw==&bc=+&sequence=143,2025-11-11
AI/ML Engineer,ap moller-maersk shipping,2025-11-07,Bengaluru,3-6 Years,"['ai/ml solutions', 'python programming', 'sql & pyspark', 'nlp applications', 'data pipeline management', 'adf', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/ai-ml-engineer-ap-moller-maersk-shipping-bengaluru-bangalore-pune-3-to-6-yrs-jobid-fLG__SLASH__6Ap8rBJzpSvf__PLUS__uAgZw==&bc=+&sequence=142,2025-11-11
AI Solution Engineer,Hevo Data,2025-11-07,Bengaluru,1-5 Years,"['ai/ml fundamentals', 'python programming', 'api integration', 'prototyping tools', 'bi', 'salesforce', 'software engineering', 'rest']",https://m.timesjobs.com/mobile/job-detail/ai-solution-engineer-hevo-data-bengaluru-bangalore-1-to-5-yrs-jobid-PclDMQQQhWlzpSvf__PLUS__uAgZw==&bc=+&sequence=141,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-8 Years,"['microsoft gen ai', 'azure ai/ml', 'ci/cd pipelines', 'vector db architecture', 'api/sdk integration', 'artificial intelligence', 'database', 'devops', 'technology consulting', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-8-yrs-jobid-__SLASH__zGZgU8jfu9zpSvf__PLUS__uAgZw==&bc=+&sequence=144,2025-11-11
AI Data EngineerAI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-8 Years,"['microsoft gen ai', 'azure ai/ml', 'genai solutions development', 'ci/cd pipeline management', 'vector db architecture', 'artificial intelligence', 'database', 'devops', 'technology consulting', 'api', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineerai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-8-yrs-jobid-l8CgW8FdXUVzpSvf__PLUS__uAgZw==&bc=+&sequence=691,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-7 Years,"['microsoft gen ai', 'azure ai/ml', 'ci/cd pipelines', 'api integrations', 'vector db architecture', 'microsoft azure', 'database', 'devops']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-7-yrs-jobid-hDagf3QYnRNzpSvf__PLUS__uAgZw==&bc=+&sequence=63,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-8 Years,"['microsoft gen ai azure ai/ml api/sdk integration ci/cd pipeline development vector db architecture', 'microsoft azure', 'database', 'devops']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-8-yrs-jobid-k2hq__SLASH__6ZAY91zpSvf__PLUS__uAgZw==&bc=+&sequence=62,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-8 Years,"['microsoft gen ai', 'azure ai/ml', 'ci/cd pipelines', 'genai development', 'api integration', 'artificial intelligence', 'database', 'devops', 'technology consulting', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-8-yrs-jobid-prHXr7yska1zpSvf__PLUS__uAgZw==&bc=+&sequence=61,2025-11-11
AI Data Engineer,NTT Data Vertex Software Inc.,2025-11-07,Bengaluru,5-7 Years,"['microsoft gen ai', 'azure ai/ml', 'ci/cd pipelines', 'api integration', 'vector db architecture', 'artificial intelligence', 'database', 'devops', 'technology consulting', 'microsoft azure', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ai-data-engineer-ntt-data-vertex-software-inc-bengaluru-bangalore-5-to-7-yrs-jobid-yiOdbS__SLASH__GaWdzpSvf__PLUS__uAgZw==&bc=+&sequence=60,2025-11-11
Hiring For Sr. AI ML (GEN AI) - Agentic AI,krazy mantra hr solutions,2025-11-07,Bengaluru,5-7 Years,"['data science expertise', 'genai solutions', 'robotics frameworks', 'python programming', 'cloud technologies', 'git', 'postgresql', 'operating system', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/hiring-for-sr-ai-ml-gen-ai-agentic-ai-krazy-mantra-hr-solutions-bengaluru-bangalore-5-to-7-yrs-jobid-DWmbAmrUrA9zpSvf__PLUS__uAgZw==&bc=+&sequence=11,2025-11-11
Senior AI Network System Architect,Nvidia Graphics Pvt Ltd,2025-11-06,Israel,6-9 Years,"['performance analysis', 'system architecture', 'network simulation', 'ai frameworks', 'distributed computing', 'system software', 'system analysis', 'simulation models', 'python', 'computer networks', 'infrastructure', 'logic design']",https://m.timesjobs.com/mobile/job-detail/senior-ai-network-system-architect-nvidia-graphics-pvt-ltd-israel-6-to-9-yrs-jobid-oIhLJNuKARZzpSvf__PLUS__uAgZw==&bc=+&sequence=604,2025-11-11
"Engineering Manager, AI Innovation and Research, AI/ML",Google India Pvt Ltd,2025-11-06,Bengaluru,8-11 Years,"['ai/ml leadership', 'software development', 'model deployment', 'team mentorship', 'stakeholder influence', 'job posting', 'recruitment', 'workforce', 'decision making']",https://m.timesjobs.com/mobile/job-detail/engineering-manager-ai-innovation-and-research-ai-ml-google-india-pvt-ltd-bengaluru-bangalore-8-to-11-yrs-jobid-Dw1mqbT2RwBzpSvf__PLUS__uAgZw==&bc=+&sequence=300,2025-11-11
DATA & AI - Ops - Engineer,DXC Technologies,2025-11-06,Bengaluru,7-10 Years,"['mlops pipeline management', 'machine learning frameworks', 'ci/cd automation', 'python programming', 'model monitoring', 'sql', 'docker', 'security', 'devops', 'github']",https://m.timesjobs.com/mobile/job-detail/data-ai-ops-engineer-dxc-technologies-bengaluru-bangalore-7-to-10-yrs-jobid-MLt6O__PLUS__mbvi5zpSvf__PLUS__uAgZw==&bc=+&sequence=703,2025-11-11
Data & AI - ML Engineer,DXC Technologies,2025-11-06,Bengaluru,10-13 Years,"['model training optimization', 'mlops tools expertise', 'scalable api development', 'leadership & mentorship', 'algorithms', 'orchestration', 'ensemble', 'docker', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/data-ai-ml-engineer-dxc-technologies-bengaluru-bangalore-10-to-13-yrs-jobid-6EGRDLd90nBzpSvf__PLUS__uAgZw==&bc=+&sequence=704,2025-11-11
DATA & AI - Ops - Engineer,DXC Technologies,2025-11-06,Bengaluru,7-10 Years,"['mlops implementation', 'data pipeline automation', 'ml model deployment', 'ci/cd processes', 'python programming', 'sql', 'docker', 'security', 'devops', 'github']",https://m.timesjobs.com/mobile/job-detail/data-ai-ops-engineer-dxc-technologies-bengaluru-bangalore-7-to-10-yrs-jobid-c__SLASH__BYCTGUau1zpSvf__PLUS__uAgZw==&bc=+&sequence=705,2025-11-11
"Senior Software Engineer, AI/ML",Google India Pvt Ltd,2025-11-06,Bengaluru,5-8 Years,"['software development', 'ai/ml technologies', 'system design', 'web development', 'model deployment', 'software design', 'senior software engineer', 'storage', 'artificial intelligence', 'security', 'debugging', 'natural language processing', 'information retrieval', 'mobile', 'machine learning', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-ai-ml-google-india-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-__PLUS__5GfgeT__SLASH__RZJzpSvf__PLUS__uAgZw==&bc=+&sequence=706,2025-11-11
"AI Transformation Manager, Professional Services",Google India Pvt Ltd,2025-11-06,Chicago,8-10 Years,"['decision making', 'problem solving', 'cloud technology', 'stakeholder management', 'job posting', 'recruitment', 'workforce', 'compensation']",https://m.timesjobs.com/mobile/job-detail/ai-transformation-manager-professional-services-google-india-pvt-ltd-chicago-canada-atlanta-8-to-10-yrs-jobid-NUvOegEMEXlzpSvf__PLUS__uAgZw==&bc=+&sequence=607,2025-11-11
"Conversational AI Manager, Google Cloud",Google India Pvt Ltd,2025-11-06,Bengaluru,8-11 Years,"['conversational ai solutions', 'natural language processing', 'technical team management', 'cloud computing expertise', 'architecture and design', 'artificial intelligence', 'security', 'java', 'python', 'solution delivery', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/conversational-ai-manager-google-cloud-google-india-pvt-ltd-bengaluru-bangalore-gurgaon-8-to-11-yrs-jobid-2wr1nZi0KMZzpSvf__PLUS__uAgZw==&bc=+&sequence=608,2025-11-11
"Software Engineering Manager, AI Platform",Google India Pvt Ltd,2025-11-06,Taiwan,8-11 Years,"['ai platform management', 'team leadership', 'machine learning infrastructure', 'technical problem solving', 'stakeholder influence', 'artificial intelligence', 'apex', 'software engineering', 'android development', 'algorithms', 'storage', 'security', 'natural language processing', 'information retrieval', 'mobile']",https://m.timesjobs.com/mobile/job-detail/software-engineering-manager-ai-platform-google-india-pvt-ltd-8-to-11-yrs-jobid-HcaqmfXa3lZzpSvf__PLUS__uAgZw==&bc=+&sequence=708,2025-11-11
"Staff Software Developer, AI/ML",Google India Pvt Ltd,2025-11-06,Canada,8-11 Years,"['software development', 'machine learning design', 'video processing', 'technical leadership', 'coding (c', 'c', 'rust)', 'signal processing', 'artificial intelligence', 'data structures', 'image processing', 'software developer', 'algorithms', 'storage', 'security', 'linux', 'debugging', 'software engineer']",https://m.timesjobs.com/mobile/job-detail/staff-software-developer-ai-ml-google-india-pvt-ltd-canada-8-to-11-yrs-jobid-__SLASH__IsyNFsq__SLASH__ZNzpSvf__PLUS__uAgZw==&bc=+&sequence=707,2025-11-11
"Solutions Manager, AI, Public Sector",Google India Pvt Ltd,2025-11-06,Atlanta,5-8 Years,"['ai technologies', 'project management', 'cross functional leadership', 'technical acumen', 'agile methodologies', 'recruitment', 'workforce', 'job posting', 'compensation']",https://m.timesjobs.com/mobile/job-detail/solutions-manager-ai-public-sector-google-india-pvt-ltd-atlanta-raleigh-5-to-8-yrs-jobid-s__SLASH__rVq56gwAhzpSvf__PLUS__uAgZw==&bc=+&sequence=605,2025-11-11
"Senior Software Engineer, Generative AI",Google India Pvt Ltd,2025-11-06,Switzerland,5-8 Years,"['software development', 'machine learning infrastructure', 'genai techniques', 'code review practices', 'system debugging', 'algorithms', 'software design', 'senior software engineer', 'storage', 'artificial intelligence', 'security', 'system development', 'data structures', 'natural language processing']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-generative-ai-google-india-pvt-ltd-switzerland-5-to-8-yrs-jobid-RaBuiFUkguFzpSvf__PLUS__uAgZw==&bc=+&sequence=709,2025-11-11
"Software Engineer, Search, AI Mode",Google India Pvt Ltd,2025-11-06,Israel,5-8 Years,"['software development', 'machine learning', 'problem solving', 'debugging issues', 'technical leadership', 'algorithms', 'software design', 'storage', 'artificial intelligence', 'security', 'system development', 'software engineer', 'data structures', 'natural language processing', 'information retrieval', 'mobile']",https://m.timesjobs.com/mobile/job-detail/software-engineer-search-ai-mode-google-india-pvt-ltd-israel-5-to-8-yrs-jobid-aBBk02gkAGdzpSvf__PLUS__uAgZw==&bc=+&sequence=710,2025-11-11
"Software Engineering Manager, Applied AI",Google India Pvt Ltd,2025-11-06,Bengaluru,8-11 Years,"['software development', 'machine learning', 'team leadership', 'algorithm design', 'nlp expertise', 'algorithms', 'c', 'software design', 'artificial intelligence', 'security', 'debugging', 'software engineering', 'python', 'natural language processing', 'information retrieval', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/software-engineering-manager-applied-ai-google-india-pvt-ltd-bengaluru-bangalore-8-to-11-yrs-jobid-FOpm5etB4O9zpSvf__PLUS__uAgZw==&bc=+&sequence=711,2025-11-11
"Senior Software Manager, Agentic AI",Nvidia Graphics Pvt Ltd,2025-11-06,Canada,5-12 Years,"['ai solutions development', 'technical leadership', 'machine learning expertise', 'team management', 'software engineering', 'algorithms', 'data structures', 'python', 'computer graphics']",https://m.timesjobs.com/mobile/job-detail/senior-software-manager-agentic-ai-nvidia-graphics-pvt-ltd-canada-5-to-12-yrs-jobid-XdbDgqLZ2PlzpSvf__PLUS__uAgZw==&bc=+&sequence=712,2025-11-11
Sr Engineer - Cloud & AI,ARCHER DANIELS MIDLAND COMPANY,2025-11-06,Bengaluru,5-8 Years,"['microsoft azure expertise', 'generative ai solutions', 'devops practices', 'security', 'github', 'team player', 'problem solving', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/sr-engineer-cloud-ai-archer-daniels-midland-company-bengaluru-bangalore-5-to-8-yrs-jobid-slhyK3bw13dzpSvf__PLUS__uAgZw==&bc=+&sequence=714,2025-11-11
"Software Engineering Manager, AI/ML",Google India Pvt Ltd,2025-11-06,Bengaluru,8-11 Years,"['machine learning expertise', 'team leadership', 'software development', 'ai/ml infrastructure', 'problem solving', 'artificial intelligence', 'security', 'java', 'debugging', 'software engineering', 'natural language processing', 'information retrieval']",https://m.timesjobs.com/mobile/job-detail/software-engineering-manager-ai-ml-google-india-pvt-ltd-bengaluru-bangalore-8-to-11-yrs-jobid-2CHzHMmISxNzpSvf__PLUS__uAgZw==&bc=+&sequence=606,2025-11-11
"AI Sales Specialist, Google Cloud",Google India Pvt Ltd,2025-11-06,Bengaluru,1-4 Years,"['cloud sales expertise', 'strategic account management', 'business intelligence solutions', 'team leadership & scaling', 'technical relationship development', 'job posting', 'recruitment', 'workforce', 'decision making']",https://m.timesjobs.com/mobile/job-detail/ai-sales-specialist-google-cloud-google-india-pvt-ltd-bengaluru-bangalore-1-to-4-yrs-jobid-__PLUS__h0OGUIbxFFzpSvf__PLUS__uAgZw==&bc=+&sequence=713,2025-11-11
Data & AI - AI Engineer,DXC Technologies,2025-11-06,Bengaluru,10-13 Years,"['large language models', 'reinforcement learning', 'cloud ai platforms', 'prompt engineering', 'ai model deployment', 'python', 'orchestration', 'machine learning', 'security']",https://m.timesjobs.com/mobile/job-detail/data-ai-ai-engineer-dxc-technologies-bengaluru-bangalore-10-to-13-yrs-jobid-lyeMgHrd9zpzpSvf__PLUS__uAgZw==&bc=+&sequence=8,2025-11-11
Cyber AI Senior Specialty Software Engineer,Wells Fargo,2025-11-06,Charlotte,4-7 Years,"['ai applications development', 'enterprise apis integration', 'software engineering', 'containerized applications', 'troubleshooting technical issues', 'artificial intelligence', 'docker', 'java', 'devops', 'python', 'natural language processing', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/cyber-ai-senior-specialty-software-engineer-wells-fargo-charlotte-4-to-7-yrs-jobid-b__SLASH__wnrcmp4aNzpSvf__PLUS__uAgZw==&bc=+&sequence=925,2025-11-11
HPC and AI Software Architect,Nvidia Graphics Pvt Ltd,2025-11-06,Switzerland,2-5 Years,"['high performance computing', 'distributed ai training', 'systems programming', 'ai framework collaboration', 'cuda', 'c', 'artificial intelligence', 'python', 'natural language processing', 'computer graphics', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/hpc-and-ai-software-architect-nvidia-graphics-pvt-ltd-switzerland-2-to-5-yrs-jobid-kOP1AfxQBIVzpSvf__PLUS__uAgZw==&bc=+&sequence=603,2025-11-11
Sr Associate Cybersecurity - AI Security,AT&T,2025-11-06,Hyderabad,4-8 Years,"['security protocol development', 'ai threat analysis', 'risk auditing', 'cybersecurity strategies', 'content filtering', 'cissp', 'ethical hacking']",https://m.timesjobs.com/mobile/job-detail/sr-associate-cybersecurity-ai-security-at-t-hyderabad-secunderabad-4-to-8-yrs-jobid-ITwhrThE2y1zpSvf__PLUS__uAgZw==&bc=+&sequence=602,2025-11-11
Data & AI - ML Engineer,DXC Technologies,2025-11-06,Bengaluru,10-13 Years,"['machine learning engineering', 'model deployment optimization', 'mlops tools expertise', 'cloud environments proficiency', 'algorithms', 'orchestration', 'ensemble', 'docker']",https://m.timesjobs.com/mobile/job-detail/data-ai-ml-engineer-dxc-technologies-bengaluru-bangalore-10-to-13-yrs-jobid-XKziEpfNos5zpSvf__PLUS__uAgZw==&bc=+&sequence=601,2025-11-11
DATA & AI - Ops - Engineer,DXC Technologies,2025-11-06,Bengaluru,7-10 Years,"['mlops expertise', 'data engineering', 'python programming', 'ci/cd automation', 'model deployment', 'sql', 'docker', 'security', 'devops', 'github']",https://m.timesjobs.com/mobile/job-detail/data-ai-ops-engineer-dxc-technologies-bengaluru-bangalore-7-to-10-yrs-jobid-OHfRpXDqkm5zpSvf__PLUS__uAgZw==&bc=+&sequence=600,2025-11-11
