Title,Company,Posted on,Location,Experience,Skills
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, multi system integrations, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, ui development, prompt engineering, automation solutions, orchestration, bi, java, crm, python, kernel, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, multi system integration, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Generative AI Intern,AIRBUS,2025-09-21,Bengaluru,0-1 Years,"python programming, data wrangling, transformer models, fine tuning techniques, machine learning, orchestration, git, system architecture"
Generative AI Intern,AIRBUS,2025-09-21,Bengaluru,0-1 Years,"python programming, data wrangling techniques, transformer architecture, machine learning frameworks, version control systems, orchestration, git, system architecture"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,7-8 Years,"application development, python expertise, azure devops, technical design, performance optimization, rest api, github, sql, docker, database, security, iam, debugging, mongodb, middleware, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, prompt engineering, ai system integration, python programming, orchestration, bi, java, crm, kernel, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, ui development, prompt engineering, automation solutions, orchestration, bi, java, crm, python, kernel, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, ui development, api integration, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, multi system integration, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
S&C Global Network - AI - Software & Platform - Gen AI - Consultant,accenture,2025-09-21,Bengaluru,5-8 Years,"data analysis expertise, ai solutions development, project management abilities, cloud platform proficiency, orchestration, java, global delivery, python, algorithms, sql, docker, natural language processing, machine learning, consultant"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,7-8 Years,"application development, python expertise, azure devops, technical design, performance optimization, rest api, github, sql, docker, database, security, iam, debugging, mongodb, middleware, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"model development, api development, prompt engineering, ai system integration, python programming, orchestration, bi, java, crm, kernel, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, api development, multi system integrations, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Senior AI Workflow Engineer,Nvidia Graphics Pvt Ltd,2025-09-21,Canada,10-13 Years,"large language models, machine learning implementation, python/java/go proficiency, full stack development, css, graphics, artificial intelligence, spring, software engineering, mysql, html, maven, software project, javascript, nosql, node.js, .net, hosting, database management"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, ui development, api integration, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, api development, ui development, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Senior AI Product Specialist,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-5 Years,"requirement gathering, business analysis, solution design, project management, information technology, pmp, scrum master, prince2, collaboration, csm"
Senior AI Product Specialist,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-5 Years,"requirement gathering, business analysis, project management, testing and validation, information technology, pmp, scrum master, prince2, collaboration, csm"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, api development, frontend ui design, data integration, prompt engineering, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-21,Pune,4-7 Years,"ai model development, api development, multi system integration, prompt engineering, ci/cd automation, css, orchestration, devops, html, python, javascript, node.js, infrastructure"
Generative AI Intern,AIRBUS,2025-09-21,Bengaluru,0-1 Years,"python programming, data wrangling, transformer models, fine tuning techniques, machine learning, orchestration, git, system architecture"
S&C Global Network - AI - Software & Platform - Gen AI - Consultant,accenture,2025-09-21,Bengaluru,5-8 Years,"data analysis expertise, ai solutions development, project management abilities, cloud platform proficiency, orchestration, java, global delivery, python, algorithms, sql, docker, natural language processing, machine learning, consultant"
Generative AI Intern,AIRBUS,2025-09-21,Bengaluru,0-1 Years,"data wrangling techniques, version control systems, orchestration, machine learning, git, system architecture"
Production Support -AI,Exotel,2025-09-20,Bengaluru,1-3 Years,"technical troubleshooting, customer support, problem solving, python, information technology, messaging, database, java, git, telecom"
Gen AI Developer,Gainwell Technologies,2025-09-20,Bengaluru,9-12 Years,"generative ai technologies, retrieval augmented generation, data embedding techniques, cloud platforms familiarity, natural language processing, information retrieval, microsoft azure, devops, api"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-20,Pune,4-6 Years,"python programming, data engineering, machine learning frameworks, natural language processing, computer vision techniques, storage, docker, git, linux, debugging, mongodb, nosql, opencv"
Data Engineer / Sr. Data Engineer,ai enterprise,2025-09-20,Bengaluru,4-7 Years,"algorithms, python, data mining, sql, data structures, big data"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-20,Pune,3-8 Years,"python development, nlp techniques, api development, deep learning, prompt engineering, docker, database, git, postgresql, devops, debugging, mongodb, machine learning"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-20,Pune,3-8 Years,"python development, nlp techniques, ai frameworks, api development, deep learning models, docker, database, git, postgresql, devops, debugging, mongodb, machine learning"
AI/ML Engineer,datanetiix solutions india pvt ltd,2025-09-20,Chennai,4-7 Years,"machine learning models, python programming, natural language processing, deep learning architectures, statistical analysis, algorithms, mobile, sql, mongodb"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-20,Pune,3-8 Years,"application development, nlp techniques, ai frameworks, restful apis, deep learning models, docker, database, git, postgresql, devops, debugging, mongodb, python, machine learning"
Java Developer,ai enterprise,2025-09-20,Bengaluru,4-7 Years,"soa, jee, hibernate, hibernate framework, sql, memory management, java, debugging, bpm, java developer, spring boot, activiti, jse"
"TECHNICAL SPECIALIST  AI, ML",infinity business solutions pvt ltd,2025-09-20,Cochin,6-10 Years,"python, java, node.js, ai, ml, python, technical specialist, microsoft azure, algorithm development, machine learning, artificial intelligence, node.js, java, google api, infrastructure, big data"
Associate Lead - AI Engineer,Bajaj Finserv Lending Ltd,2025-09-20,Pune,2-5 Years,"python development, fastapi framework, data manipulation, nosql databases, version control, git, java, linux, debugging, mongodb, image processing, javascript, django, cassandra, opencv"
Magento Developer,ai enterprise,2025-09-20,Bengaluru,3-6 Years,"css, javascript, docker, git, debugging, php, mysql, html, api, magento"
Data Scientist,ai enterprise,2025-09-20,Bengaluru,5-8 Years,"algorithms, python, apache"
Angular Developer,ai enterprise,2025-09-20,Bengaluru,6-9 Years,"rest, css, jee, javascript, security, java, spring mvc, xml, json, html"
Senior AI Software Engineer,Microsoft India Pvt Ltd,2025-09-20,Redmond,3-4 Years,"generative ai, data processing, machine learning, python development, azure integration, orchestration, security, software engineer, software engineering, san, infrastructure"
"Senior Director PM, AI",ThoughtSpot,2025-09-20,Bengaluru,1-4 Years,"product strategy, ai/generative ai, ux/ui design, metrics analysis, stakeholder management, director"
Sr. A.I. Developer,highrise solutions llp,2025-09-20,Pune,4-6 Years,"deep learning, svm, python, tensorflow, c, signal processing, senior software developer, api, team player, problem solving, high performance computing"
AI Developer,5exceptions software solution pvt ltd indore,2025-09-20,Hyderabad,2-8 Years,"ai/ml development, data analysis, collaboration, deployment & maintenance, innovation, python, machine learning, big data"
AI Engineer (Enterprise Cloud   ML/AI),Amicus Technology,2025-09-20,Raipur,5-7 Years,"ai/ml model design, cloud integration, data pipeline development, model optimization, mlops practices, python, github, docker, sql, nosql, security, java, devops, .net"
AI Engineer (Enterprise Cloud   ML/AI),amicus technologies pvt ltd,2025-09-20,Raipur,5-7 Years,"python, github, docker, sql, nosql, security, java, devops, .net"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-20,Pune,2-5 Years,"python development, fastapi framework, data manipulation libraries, nosql databases, version control tools, git, java, linux, debugging, mongodb, image processing, javascript, django, cassandra, opencv"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-20,Pune,5-8 Years,"python programming, machine learning techniques, natural language processing, computer vision applications, api development, storage, docker, git, linux, debugging, mongodb, nosql, opencv"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-20,Pune,3-8 Years,"python development, nlp techniques, llm integration, api development, machine learning, docker, database, git, postgresql, devops, debugging, mongodb"
Generative AI Developer,Gainwell Technologies,2025-09-20,Bengaluru,5-9 Years,"generative ai frameworks, retrieval augmented generation, data embedding techniques, cloud platform familiarity, information retrieval, microsoft azure, api, forms"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-20,Pune,5-8 Years,"python programming, machine learning, natural language processing, computer vision techniques, data visualization, storage, docker, git, linux, debugging, mongodb, nosql, opencv"
R&D AI Operations Coordinator,evertz microsystems,2025-09-20,Canada,2-5 Years,"project tracking, technical documentation, research background, production, sop, supervision, scheduling, cutting"
"AI, ML TECHNICAL ARCHITECT",infinity business solutions pvt ltd,2025-09-20,Cochin,12-18 Years,"1) ai 2) ml 3) technical architecture 4) python 5) apache spark, scala, artificial intelligence, spring, java, apache, google api, hadoop, big data, python, natural language processing, microsoft azure, algorithm development, machine learning, node.js, infrastructure"
AI/ML - Architect,Techversant,2025-09-20,Cochin,7-10 Years,"ai/ml, deep learning, computer vision, nlp, python/r/scala, algorithms, ensemble, artificial intelligence, sql, devops, software engineering, machine learning"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-20,Pune,5-7 Years,"python programming, data engineering, nlp techniques, computer vision, generative ai models, storage, docker, git, linux, debugging, mongodb, machine learning, nosql, opencv"
Staff AI Engineer,blue yonder,2025-09-20,Dallas,8-10 Years,"backend development, python proficiency, ai/ml expertise, microservices architecture, cloud platforms, mentor, software architecture, software engineering, software development, mentoring, technical leadership, coding, database, security, design patterns, technical specifications"
R&D AI Operations Coordinator,evertz,2025-09-20,Germany,1-3 Years,"technical documentation, critical thinking, r&d project tracking, recruitment, recruitment process, processing, compensation, interview"
Senior AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Chennai,4-7 Years,"c, artificial intelligence, solution analytics"
Junior AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Delhi,3-6 Years,"artificial intelligence, data scientist, machine learning"
"Recruiter, Google Cloud AI",Google India Pvt Ltd,2025-09-19,San,5-8 Years,"recruiting expertise, problem solving, client relationship management, talent acquisition, hr, job posting, recruitment, workforce, immigration, employer branding, compensation, interview"
Junior AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Mumbai,0-3 Years,"c, artificial intelligence, junior ai data scientist"
Senior AI/ML Engineer,ap moller-maersk shipping,2025-09-19,Bengaluru,7-10 Years,"ai/ml solutions, data engineering, python programming, natural language processing, model evaluation techniques, adf, machine learning, sql"
Novel AI Testing Analyst,Google India Pvt Ltd,2025-09-19,Seattle,4-7 Years,"ai testing methodologies, data analysis techniques, risk management strategies, job posting, recruitment, workforce, compensation"
Senior AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Bengaluru,4-7 Years,"natural language processing, machine learning, artificial intelligence, consultant, opencv"
Junior AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Delhi,0-3 Years,"natural language processing, machine learning, artificial intelligence, consultant, opencv"
AI Presales Solution Architect,NTT Data Vertex Software Inc.,2025-09-19,Bengaluru,5-12 Years,"data migration expertise, presales solutioning, cloud technologies familiarity, estimation and pricing, technology consulting, solution architect, infrastructure, project delivery"
AI Presales Solution Architect,NTT Data Vertex Software Inc.,2025-09-19,Bengaluru,5-12 Years,"data analytics expertise, presales solutioning, technical solution preparation, cloud data transformation, technology consulting, solution architect, infrastructure, project delivery"
Junior AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Bengaluru,5-8 Years,"artificial intelligence, data scientist, machine learning"
Senior AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Delhi,0-3 Years,"c, artificial intelligence, data scientist"
Junior Product Manager(AI),SEVEN CONSULTANCY,2025-09-19,Chennai,4-7 Years,"product management, machine learning, develop product"
Senior AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Mumbai,0-3 Years,"natural language processing, machine learning, artificial intelligence, opencv"
"Technology Practice Lead, AI",Google India Pvt Ltd,2025-09-19,Singapore,1-4 Years,"ai solutions adoption, cloud architecture, technical engagements, data analytics expertise, stakeholder influence, job posting, recruitment, workforce, decision making"
AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Delhi,0-3 Years,"natural language processing, machine learning, artificial intelligence, consultant, opencv"
Cloud Engineer AI,Google India Pvt Ltd,2025-09-19,Bengaluru,3-5 Years,"machine learning solutions, python programming, data analytics techniques, technical customer advisory, data structures, big data, algorithms, scala, software design, data warehousing, storage, infrastructure"
Software Engineer (AI,Binance,2025-09-19,Taiwan,3-9 Years,"ai agent development, python programming, machine learning expertise, autonomous systems design, human ai collaboration, algorithms, orchestration, security, software engineer, big data, infrastructure"
Junior AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Chennai,5-8 Years,"natural language processing, machine learning, artificial intelligence, opencv"
Senior AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Mumbai,2-3 Years,"c, artificial intelligence, burning platform"
Generative AI Specialist (English),Google India Pvt Ltd,2025-09-19,Bengaluru,3-5 Years,"generative ai development, cloud solutions design, customer relationship management, data pipeline management, data visualization techniques, hive, data warehousing, storage, pig, apache, flume, hadoop, cloud computing, big data, mapreduce, infrastructure"
Junior AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Mumbai,0-3 Years,"natural language processing, machine learning, artificial intelligence, consultant, opencv"
Generative AI Data Scientist,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-19,Canada,5-10 Years,"generative ai development, data analytics expertise, advanced ai solutions, risk mitigation strategies, advanced analytics, cgi, data scientist"
"Technology Practice Lead, AI",Google India Pvt Ltd,2025-09-19,Singapore,1-4 Years,"ai solutions adoption, cloud architecture, technical engagements, data analytics expertise, stakeholder influence, job posting, recruitment, workforce, decision making"
AI Safety Data Scientist,Google India Pvt Ltd,2025-09-19,Bengaluru,5-8 Years,"data analysis techniques, project management, machine learning applications, programming proficiency, threat analysis expertise, c, sql, database, security, python"
AI Developer Technology Engineer,Nvidia Graphics Pvt Ltd,2025-09-19,Japan,3-9 Years,"deep learning techniques, gpu architectures, ai algorithms, parallel programming, cuda c/c, software design, system software, artificial intelligence, problem solving, machine learning"
Senior AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Delhi,2-3 Years,"natural language processing, machine learning, artificial intelligence, consultant, opencv"
Senior AI Developer,SEVEN CONSULTANCY,2025-09-19,Chennai,5-8 Years,"algorithms, python, artificial intelligence"
AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Mumbai,5-8 Years,"natural language processing, machine learning, artificial intelligence, consultant, opencv"
AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Bengaluru,2-3 Years,"originate new analytics, delivery methods"
Senior AI Developer,SEVEN CONSULTANCY,2025-09-19,Delhi,0-3 Years,"algorithms, python, artificial intelligence, pytorch"
Junior AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Chennai,5-8 Years,"artificial intelligence, data scientist, machine learning"
Junior Product Manager(AI),SEVEN CONSULTANCY,2025-09-19,Delhi,0-3 Years,"sales head, product sales, product manager, sales, account management, market, marketing, market share"
Senior AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Bengaluru,0-3 Years,"c, artificial intelligence, data assets"
Senior AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Chennai,4-7 Years,"natural language processing, machine learning, artificial intelligence, consultant, opencv"
AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Hyderabad,1-2 Years,"c, signal processing, artificial intelligence, java, hadoop, big data, mongodb, python, machine learning, consultant, cassandra, infrastructure"
AI Innovation Engineer,HITACHI,2025-09-19,Bengaluru,7-10 Years,"ai powered solutions, generative models optimization, multimodal ai integration, ai agents configuration, api development, css, artificial intelligence, telecom, python, machine learning, hitachi"
SAP Analytics  AI Lead,ASTRAZENECA,2025-09-19,Chennai,5-8 Years,"ai techniques, business process ai, ai insights application, ai governance, engineering practices, closing, sox, reporting, verification, o2c, erp, sap, p2p, r2r, financial management, finance"
Junior AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Bengaluru,4-8 Years,"natural language processing, machine learning, artificial intelligence, consultant, opencv"
GEN AI- Sr Architect,Birlasoft,2025-09-19,Mumbai,7-10 Years,"ai solution design, programming proficiency, machine learning expertise, algorithms, artificial intelligence, java, devops, big data, python, natural language processing"
Product Manager(AI),SEVEN CONSULTANCY,2025-09-19,Chennai,5-8 Years,"nlp technologies, appraising new product"
AI/ ML Architect,APPLYCUP HIRING SOLUTIONS LLP,2025-09-19,Pune,8-12 Years,"system building, computer vision, deep learning, signal processing, software development, fundamentals, algorithms, c, image processing, python, kernel, algorithm development, machine learning"
Solution Architect - Agentic AI,Nvidia Graphics Pvt Ltd,2025-09-19,Japan,5-8 Years,"gpu accelerated computing, machine learning support, python coding expertise, technical presentations, algorithms, c, artificial intelligence, linux, debugging, solution architect, computer graphics"
CAD AI Engineer,MICRON TECHNOLOGY,2025-09-19,Hyderabad,3-5 Years,"ai solutions development, memory systems innovation, data acceleration techniques, storage technology expertise, engineering problem solving, technology leadership, mobile, artificial intelligence"
CAD AI Engineer,MICRON TECHNOLOGY,2025-09-19,Hyderabad,3-5 Years,"ai system development, memory solutions expertise, storage systems engineering, data processing methods, software engineering principles, technology leadership, mobile, artificial intelligence"
AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Hyderabad,5-10 Years,"c, signal processing, artificial intelligence, java, hadoop, big data, mongodb, python, machine learning, consultant, cassandra, infrastructure"
Product Manager(AI),SEVEN CONSULTANCY,2025-09-19,Navi,2-3 Years,"product strategy, assesses market competition, product market share"
Junior AI Developer,SEVEN CONSULTANCY,2025-09-19,Mumbai,0-3 Years,"algorithms, python, machine learning, artificial intelligence, consultant"
Senior AI Engineer,ASTRAZENECA,2025-09-19,Bengaluru,5-10 Years,"machine learning expertise, python programming, ai solution engineering, data science proficiency, artificial intelligence, docker, security, database, devops, software engineering, shell scripting"
AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Mumbai,0-3 Years,"natural language processing, machine learning, artificial intelligence, consultant, opencv"
Senior AI Developer,SEVEN CONSULTANCY,2025-09-19,Bengaluru,2-3 Years,"algorithms, python, artificial intelligence"
Senior AI Developer,SEVEN CONSULTANCY,2025-09-19,Mumbai,0-3 Years,"algorithms, python, artificial intelligence, architecture principles"
AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Hyderabad,8-12 Years,"algorithms, c, business rules, data warehousing, sql, java, perl, big data, python, c, sas, machine learning, ruby, consultant"
AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Chennai,5-8 Years,"artificial intelligence, originate new analytics, solution analytics, led programs"
CAD AI Engineer,MICRON TECHNOLOGY,2025-09-19,Hyderabad,3-5 Years,"ai systems development, memory and storage, software engineering, data analysis techniques, performance optimization, technology leadership, mobile, artificial intelligence"
AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Hyderabad,15-20 Years,"c, signal processing, artificial intelligence, java, hadoop, big data, mongodb, python, machine learning, consultant, cassandra, infrastructure"
AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Hyderabad,5-10 Years,"c, signal processing, artificial intelligence, java, hadoop, big data, mongodb, python, machine learning, consultant, cassandra, infrastructure"
Product Manager(AI),SEVEN CONSULTANCY,2025-09-19,Bengaluru,5-8 Years,"product strategy, determines customers"
Product Manager(AI),SEVEN CONSULTANCY,2025-09-19,Navi,2-3 Years,"product strategy, assesses market competition, product market share"
AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Hyderabad,5-8 Years,"algorithms, c, business rules, data warehousing, sql, java, perl, big data, python, c, sas, machine learning, ruby, consultant"
Junior AI Developer,SEVEN CONSULTANCY,2025-09-19,Mumbai,0-3 Years,"algorithms, python, machine learning, artificial intelligence, consultant"
AI Engagement Manager,Adobe Systems Ltd,2025-09-19,France,4-10 Years,"ai powered solutions, digital transformation, customer leadership, agile methodologies, jira, engagement manager, director, metrics"
AI Data Scientist,SEVEN CONSULTANCY,2025-09-19,Hyderabad,5-8 Years,"algorithms, c, business rules, data warehousing, sql, java, perl, big data, python, c, sas, machine learning, ruby, consultant"
AI Research Scientist,SEVEN CONSULTANCY,2025-09-19,Bengaluru,4-8 Years,"natural language processing, machine learning, artificial intelligence, consultant, opencv"
"Manager, AI Support",Google India Pvt Ltd,2025-09-19,Bengaluru,5-10 Years,"team leadership, ai expertise, stakeholder influence, problem solving, job posting, recruitment, workforce, decision making"
Product Manager(AI),SEVEN CONSULTANCY,2025-09-19,Bengaluru,5-8 Years,"product strategy, determines customers"
AI Developer,SEVEN CONSULTANCY,2025-09-19,Hyderabad,12-15 Years,"natural language processing, machine learning, artificial intelligence, opencv"
AI Developer,SEVEN CONSULTANCY,2025-09-19,Chennai,3-6 Years,"python, architecture principles, learning algorithms"
AI Developer,SEVEN CONSULTANCY,2025-09-19,Hyderabad,10-13 Years,"natural language processing, machine learning, artificial intelligence, opencv"
AI Developer,SEVEN CONSULTANCY,2025-09-19,Hyderabad,12-15 Years,"artificial intelligence, data scientist, machine learning, ai development"
AI Developer,SEVEN CONSULTANCY,2025-09-19,Hyderabad,12-15 Years,"artificial intelligence, data scientist, machine learning"
AI Developer,SEVEN CONSULTANCY,2025-09-19,Delhi,1-3 Years,"architecture principles, algorithms necessary"
AI Developer,SEVEN CONSULTANCY,2025-09-19,Delhi,0-3 Years,"algorithms, python, machine learning, artificial intelligence, consultant"
AI Developer,SEVEN CONSULTANCY,2025-09-19,Chennai,4-7 Years,"artificial intelligence, data scientist, machine learning, ai development"
AI Developer,SEVEN CONSULTANCY,2025-09-19,Bengaluru,4-8 Years,"architecture principles, algorithms necessary"
AI Developer,SEVEN CONSULTANCY,2025-09-19,Mumbai,2-3 Years,"architecture principles, algorithms necessary"
Agentic AI/GEN AI trainer - Senior Consultant,virtusa consulting services pvt. ltd.,2025-09-18,Chennai,5-10 Years,"transformer models expertise, python coding proficiency, ai ethics awareness, curriculum development, science"
AI Workforce Specialist - Education,Microsoft India Pvt Ltd,2025-09-18,Japan,5-7 Years,"ai integration expertise, digital transformation strategies, solution selling techniques, workforce"
Applied AI Engineer II,Microsoft India Pvt Ltd,2025-09-18,Redmond,2-3 Years,"machine learning expertise, mlops workflow management, data science acumen, model evaluation techniques, production, innovation, cutting"
Novel AI Testing Analyst,Google India Pvt Ltd,2025-09-18,Seattle,4-5 Years,"ai testing strategies, data analytics expertise, problem solving abilities, job posting, recruitment, workforce, compensation"
AI Applied Scientist,Microsoft India Pvt Ltd,2025-09-18,Bengaluru,3-4 Years,"machine learning expertise, data science proficiency, generative ai familiarity, production, manufacturing, model development, innovation, documentation, data collection, cutting"
Senior Solutions Architect - AI,Nvidia Graphics Pvt Ltd,2025-09-18,Canada,5-8 Years,"machine learning expertise, ai software tools, data science languages, high performance computing, cuda, python, c, artificial intelligence, docker, fortran"
Cloud Engineer AI,Google India Pvt Ltd,2025-09-18,Bengaluru,3-5 Years,"machine learning solutions, python programming, data structures, cloud computing, big data, algorithms, scala, software design, data warehousing, storage, infrastructure"
AI Safety Data Scientist,Google India Pvt Ltd,2025-09-18,Bengaluru,5-8 Years,"project management, machine learning application, programming proficiency, statistical methods, c, sql, database, security, python"
Cloud Engineer AI,Google India Pvt Ltd,2025-09-18,Bengaluru,3-5 Years,"machine learning solutions, python programming, data structures, cloud computing, big data, algorithms, scala, software design, data warehousing, storage, infrastructure"
Python-AI developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-17,Chennai,4-6 Years,"python programming, ai development, software engineering, problem solving, team collaboration, cgi"
Principal Enterprise Architect - AI,the abt group,2025-09-17,Bengaluru,8-10 Years,"ai/ml frameworks expertise, model governance understanding, ethical ai compliance"
Manager-Data/AI Engineering,AT&T,2025-09-17,Bengaluru,9-14 Years,"team leadership, ai solutions architecture, data engineering expertise, project management, learning, performance review, processing, disciplinary action"
Generative AI Specialist (English),Google India Pvt Ltd,2025-09-17,Bengaluru,2-5 Years,"generative ai solutions, data pipeline expertise, large language models, customer relationship management, hive, data warehousing, storage, pig, apache, flume, hadoop, big data, mapreduce, infrastructure"
Gen AI Engineer,Thoucentric,2025-09-17,UK,5-9 Years,"ai solution delivery, generative ai development, machine learning expertise, python programming, mlops implementation, falcon, docker, infrastructure"
AI Engineer,Best InfoSystems Ltd.,2025-09-17,Chennai,5-10 Years,ai engineer
AI/ML Engineer,ap moller-maersk shipping,2025-09-17,Bengaluru,1-3 Years,"data analytics expertise, machine learning applications, algorithm development, statistical modelling, supply chain insights, algorithms, artificial intelligence"
Python-AI developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-17,Chennai,4-6 Years,"python programming, ai development, software engineering, problem solving, team collaboration, cgi"
"Recruiter, Google Cloud AI",Google India Pvt Ltd,2025-09-17,San,5-8 Years,"talent strategy development, recruitment metrics analysis, client relationship management, negotiation expertise, hr, job posting, workforce, immigration, employer branding, compensation, interview"
Senior AI Systems Engineer,Nvidia Graphics Pvt Ltd,2025-09-17,Israel,5-9 Years,"ai innovation, python programming, software engineering, machine learning, data management, fundamentals, algorithms, orchestration, senior software engineer, sql, git, data structures, nosql"
Engineer AI/ML,EMPOWER,2025-09-16,Bengaluru,3-5 Years,"python programming, machine learning models, data pipeline management, ai/ml frameworks, analytical thinking, innovation, production, enhancements, model development"
AI Engagement Manager,Adobe Systems Ltd,2025-09-16,Japan,4-10 Years,"customer engagement, ai/ml expertise, agile methodologies, digital strategy, cloud deployments, sharepoint, devops, engagement manager, director"
AI Platform Director,Freescale Semiconductor India Pvt Ltd,2025-09-15,Bengaluru,12-20 Years,"ai/ml solutions, software development, ci/cd processes, cloud engineering, data security, information technology, storage, git, iam, perforce, drm, director, svn, logical thinking, infrastructure"
AI Platform Director,Freescale Semiconductor India Pvt Ltd,2025-09-15,Bengaluru,12-20 Years,"ai/ml solutions, software development, ci/cd processes, cloud engineering, data security, information technology, storage, git, iam, perforce, drm, director, svn, logical thinking, infrastructure"
Senior AI Architect,Microsoft India Pvt Ltd,2025-09-14,Japan,5-8 Years,"ai & machine learning, python development, azure platform expertise, agentic ai frameworks, ci/cd & mlops practices, devops, github, solution architect, kernel, javascript, node.js, consultant, .net"
Data & AI - Intern,Guardian,2025-09-14,Gurgaon,0-1 Years,"data analytics, data wrangling, python programming, machine learning, data visualization, data mining, bi, data science, use cases, data analysis, tableau"
AI Product Engineer,Pfizer,2025-09-14,Chennai,8-11 Years,"machine learning expertise, natural language processing, generative ai solutions, digital assistant development, performance testing, software development life cycle, ui, lex, agile"
Senior AI Engineer,Bajaj Finserv Lending Ltd,2025-09-14,Pune,2-8 Years,"speech ai expertise, llm optimization techniques, emotion detection systems, edge ai deployment, algorithms, orchestration, security, natural language processing, machine learning, biometrics"
